# 14 atoms
# 100000 steps
# 88079 last change step
# -22.5456 eV
7.8365e-011	-1.5351e-010	-4.07655e-010
1.5571e-010	-1.0637e-010	2.5905e-011
-9.7115e-011	-9.4695e-011	5.9825e-011
-1.75845e-010	-2.0579e-010	-4.02895e-010
-1.0282e-010	2.9065e-011	-3.60695e-010
5.1325e-011	-2.4648e-010	2.112e-010
-4.4e-013	-3.0505e-010	-2.8195e-011
-2.1061e-010	-2.07545e-010	-1.4937e-010
8.29e-012	-9.586e-011	-1.7455e-010
2.3482e-010	-3.4691e-010	5.724e-011
2.0122e-010	-2.5321e-010	-1.81665e-010
-1.77e-011	-3.4105e-010	-2.69805e-010
-1.95345e-010	4.757e-011	-1.23295e-010
-3.42875e-010	-4.8415e-011	-3.03195e-010
