# 13 atoms
# 90000 steps
# 76593 last change step
# -21.092 eV
-2.56745e-010	-1.22715e-010	2.1787e-010
-1.02275e-010	-3.1844e-010	-1.1515e-010
-9.7925e-011	1.74875e-010	-1.6308e-010
-5.1595e-011	-1.56195e-010	7.4305e-011
-2.88695e-010	-1.69495e-010	-2.811e-011
-1.902e-010	5.2495e-011	4.0125e-011
1.229e-010	-1.7867e-010	-1.0718e-010
-2.7263e-010	-2.03845e-010	-2.76685e-010
1.07805e-010	3.9175e-011	-2.5341e-010
-2.0013e-010	-3.54015e-010	1.19635e-010
-9.6615e-011	-7.3285e-011	-1.5981e-010
-3.2035e-010	3.59e-011	-1.78875e-010
6.2385e-011	5.1255e-011	-4.97e-012
