# 14 atoms
# 75000 steps
# 64740 last change step
# -24.7983 eV
8.485e-012	1.24985e-010	9.807e-011
-1.51525e-010	-2.65065e-010	-1.555e-010
5.106e-011	-1.23665e-010	-2.3474e-010
6.762e-011	-2.7215e-010	-1.819e-011
-4.2074e-010	7.18e-011	1.0884e-010
-2.16085e-010	1.3168e-010	-3.2595e-011
1.71145e-010	-3.626e-011	-2.5655e-011
-1.8609e-010	-2.184e-011	-2.4143e-010
-1.9482e-010	-1.497e-011	1.8003e-010
-3.1594e-010	-1.08785e-010	-3.2075e-011
-7.226e-011	-7.061e-011	-2.616e-011
-1.60015e-010	-2.6023e-010	1.0335e-010
4.216e-011	-1.16875e-010	1.8694e-010
1.2675e-011	1.21885e-010	-1.59615e-010
