# 120 atoms
# 108435 steps
# 108225 last change step
# -320.647 eV
5.909e-011	2.963e-011	-6.6362e-010
-6.40015e-010	-3.32415e-010	-2.16745e-010
-3.1579e-010	-7.0075e-011	3.30715e-010
-3.13935e-010	4.04195e-010	-2.60765e-010
-4.17265e-010	-9.3995e-011	-5.5876e-010
-6.32595e-010	-6.795e-011	-3.9138e-010
2.07045e-010	2.99345e-010	-3.6672e-010
-1.141e-011	-5.493e-011	-4.5105e-010
-3.4095e-011	-2.36325e-010	-2.72e-010
-1.77955e-010	-1.19465e-010	5.36475e-010
-7.615e-011	-1.99865e-010	-3.7485e-011
-3.73215e-010	4.53425e-010	-8.1e-012
-4.33385e-010	-2.52035e-010	2.0145e-010
-4.20355e-010	2.5263e-010	-4.44215e-010
-4.50285e-010	-6e-014	1.3597e-010
2.3356e-010	-4.5333e-010	5.535e-011
-6.4058e-010	-3.80645e-010	1.05555e-010
-4.8433e-010	2.3461e-010	-1.83815e-010
-2.38075e-010	-1.2568e-010	-3.9532e-010
2.84935e-010	4.172e-010	5.026e-011
2.36295e-010	8.993e-011	5.84595e-010
1.85645e-010	-1.40005e-010	-3.20435e-010
1.85455e-010	-4.15805e-010	3.1302e-010
4.30715e-010	-3.2392e-010	-2.454e-011
-2.1612e-010	6.205e-011	-5.6118e-010
-2.55715e-010	1.2289e-010	1.9611e-010
-6.535e-011	-6.49785e-010	-1.21615e-010
-4.19375e-010	-4.90605e-010	1.26605e-010
-5.825e-012	1.79865e-010	1.6894e-010
4.467e-011	3.86045e-010	4.708e-011
-2.0688e-010	3.7985e-010	-4.837e-010
-1.46275e-010	-1.713e-011	-2.1036e-010
2.6881e-010	9.3005e-011	-2.25885e-010
8.031e-011	-4.614e-011	1.19795e-010
-5.4664e-010	-1.14655e-010	-1.51905e-010
1.5759e-010	-2.3061e-010	-2.271e-011
8.1925e-011	-3.0015e-011	-1.2116e-010
4.93515e-010	-8.5935e-011	5.404e-011
2.137e-010	7.57e-011	-4.7122e-010
5.7e-011	-5.2776e-010	-5.55525e-010
-3.04e-010	-1.6237e-010	2.8735e-011
9.7055e-011	-1.83985e-010	3.1341e-010
-2.17935e-010	-3.80575e-010	2.3802e-010
3.377e-010	-1.19725e-010	-1.3159e-010
-4.12195e-010	3.211e-011	-3.25165e-010
-2.64595e-010	-2.4903e-010	-1.9092e-010
-4.46625e-010	2.3603e-010	7.5665e-011
5.11225e-010	-1.37335e-010	2.9109e-010
-1.4334e-010	-1.3505e-011	-7.99945e-010
5.0341e-010	6.821e-011	-1.44255e-010
2.64025e-010	-3.83685e-010	-6.01375e-010
1.5523e-010	4.2171e-010	-1.6529e-010
1.41265e-010	6.3635e-011	3.5265e-010
-6.38735e-010	-1.40055e-010	8.1905e-011
5.5352e-010	-1.97775e-010	-2.16645e-010
-3.3756e-010	-2.9581e-010	4.35465e-010
-7.372e-011	-3.09545e-010	4.26805e-010
1.374e-010	2.89835e-010	4.5722e-010
-3.413e-011	2.13355e-010	-4.9668e-010
6.427e-011	-2.8492e-010	-4.95845e-010
2.56095e-010	-1.42695e-010	-5.63705e-010
6.235e-011	-4.5537e-010	-3.16795e-010
3.7257e-010	1.46445e-010	3.7685e-010
3.0914e-010	1.0465e-011	1.81085e-010
-4.2735e-011	3.52105e-010	-2.8377e-010
3.7243e-010	2.9744e-010	-1.5071e-010
1.7075e-011	4.1922e-010	2.8046e-010
-7.526e-011	-6.498e-010	-3.8039e-010
4.3271e-010	1.9551e-010	7.343e-011
-2.39805e-010	4.84335e-010	3.2276e-010
-2.1608e-010	-3.99285e-010	-2.15e-013
-2.1732e-010	1.8229e-010	-3.27995e-010
-5.66145e-010	-5.4744e-010	-7.6615e-011
-4.59675e-010	1.42735e-010	3.38975e-010
-2.53935e-010	2.4113e-010	-8.634e-011
4.87405e-010	-4.52825e-010	-2.30265e-010
-3.3824e-010	-5.54955e-010	3.56975e-010
2.53615e-010	-3.64045e-010	-1.9332e-010
1.9055e-011	-3.5382e-010	1.46365e-010
2.00725e-010	1.51465e-010	4.855e-012
3.03115e-010	-1.0414e-010	4.2178e-010
-5.4492e-010	-4.11355e-010	3.4107e-010
2.1545e-010	2.6132e-010	2.2182e-010
-4.5057e-010	-2.28215e-010	-3.49675e-010
-3.05325e-010	-5.6983e-010	-4.4517e-010
2.95695e-010	-2.3245e-010	1.69245e-010
-1.31605e-010	2.0385e-011	2.7905e-011
-3.6254e-010	3.3665e-011	-9.087e-011
4.19885e-010	-3.789e-011	-3.67835e-010
7.508e-011	-2.1485e-010	-7.3106e-010
-1.935e-011	2.0062e-010	-8.745e-011
4.17e-011	1.20475e-010	-2.97585e-010
-4.58415e-010	-3.22945e-010	-5.231e-011
-1.674e-010	-3.62325e-010	-4.51115e-010
-2.8109e-010	1.04215e-010	5.06945e-010
-1.30755e-010	-1.69105e-010	2.00145e-010
3.7384e-010	-2.83275e-010	-3.8675e-010
-1.47125e-010	-1.7836e-010	-6.163e-010
-6.7042e-010	8.406e-011	2.18155e-010
4.2015e-011	4.4938e-010	-4.9893e-010
-1.38075e-010	4.6432e-010	-9.597e-011
-1.44615e-010	2.559e-010	3.71785e-010
-5.66085e-010	-1.0609e-010	3.40325e-010
-2.03375e-010	-6.12175e-010	1.38375e-010
7.4495e-011	-9.9505e-011	5.44685e-010
-2.765e-011	1.23225e-010	5.51575e-010
-3.9795e-011	-5.3852e-010	3.2126e-010
-4.15485e-010	-4.52255e-010	-2.62995e-010
1.8801e-010	-5.98385e-010	-1.51055e-010
-8.6795e-011	1.33e-011	3.4347e-010
-1.11475e-010	5.7841e-010	1.2467e-010
1.936e-011	-4.19865e-010	-8.777e-011
-8.598e-011	2.25025e-010	-7.30825e-010
-1.89275e-010	3.42455e-010	1.25335e-010
-6.21745e-010	8.8255e-011	-2.669e-011
1.622e-010	2.6711e-010	-6.2934e-010
4.1355e-011	-6.03505e-010	8.879e-011
-3.1868e-010	-6.09985e-010	-8.669e-011
-1.69705e-010	-4.692e-010	-2.35225e-010
2.89245e-010	-5.20545e-010	-3.88615e-010
