# 13 atoms
# 1057000 steps
# 968098 last change step
# -23.0039 eV
6.6393e-011	-2.58664e-010	4.71255e-011
-9.48895e-011	-2.6783e-010	-3.40326e-010
1.07621e-010	-2.70585e-011	-6.24035e-011
-2.48378e-010	-6.7104e-011	-2.81221e-010
-5.8753e-011	-4.07443e-010	-1.24708e-010
-3.07078e-010	-8.27325e-011	-2.9051e-011
-1.89908e-010	-2.92992e-010	6.78e-011
-2.89673e-010	-2.98581e-010	-1.71736e-010
-1.23213e-010	8.1709e-011	-1.09512e-010
1.25075e-010	-2.43032e-010	-2.05171e-010
-9.0951e-011	-1.62896e-010	-1.17058e-010
-8.7107e-011	-5.7863e-011	1.06163e-010
7.9465e-012	-3.27785e-011	-3.01858e-010
