# 35 atoms
# 6535200 steps
# 6479306 last change step
# -76.1641 eV
-4.9372e-010	2.9872e-010	-1.4958e-010
-5.661e-010	8.002e-011	-5.846e-011
-5.2692e-010	9.78e-011	-3.1642e-010
-1.798e-011	3.443e-010	-4.14e-012
1.2422e-010	-1.0554e-010	1.9674e-010
-2.382e-011	-3.0718e-010	9.234e-011
-3.2324e-010	3.21e-010	-3.2946e-010
8.69e-011	1.4344e-010	-1.2526e-010
-4.8186e-010	-1.2558e-010	6.728e-011
-3.625e-010	-2.986e-010	-8.31e-011
-1.1396e-010	-2.4942e-010	-1.3452e-010
-3.2318e-010	1.1296e-010	-1.8732e-010
-2.6552e-010	3.3602e-010	-6.406e-011
3.3e-012	-7.118e-011	-1.138e-011
-3.5988e-010	-3.386e-011	2.6184e-010
-2.6728e-010	-7.328e-011	-3.976e-011
-5.2038e-010	-1.2784e-010	-1.835e-010
5.762e-011	1.06e-010	-3.758e-010
1.132e-011	3.964e-011	3.6614e-010
-2.1598e-010	1.0026e-010	-4.1422e-010
-3.596e-010	1.3086e-010	7.244e-011
-1.3706e-010	-2.096e-011	1.732e-010
2.486e-010	5.56e-012	2.14e-012
-1.6064e-010	2.2616e-010	1.9876e-010
1.702e-010	-3.418e-010	2.4164e-010
-1.002e-010	-9.12e-012	-2.2388e-010
-2.9518e-010	-1.3478e-010	-2.8556e-010
1.377e-010	-1.7524e-010	4.3224e-010
-7.84e-011	-2.17e-010	3.1466e-010
1.3482e-010	-8.386e-011	-2.1666e-010
-2.6126e-010	-2.3972e-010	1.3816e-010
1.8392e-010	-2.4122e-010	-1.868e-011
6.058e-011	1.3228e-010	1.2826e-010
-1.03e-010	2.5622e-010	-2.4254e-010
-1.3634e-010	1.3304e-010	-2.786e-011
