# 15 atoms
# 275000 steps
# 264285 last change step
# -27.1218 eV
1.01115e-010	-4.7095e-011	-2.5557e-010
-4.7145e-011	1.6123e-010	-2.3601e-010
-1.13605e-010	1.9743e-010	9.265e-012
-2.82025e-010	8.6955e-011	-1.5097e-010
-1.02415e-010	-2.25795e-010	6.551e-011
7.863e-011	2.35155e-010	1.67735e-010
-2.49195e-010	-9.21e-012	9.0785e-011
1.32595e-010	-1.4876e-010	-2.1655e-011
-2.7686e-010	-1.68995e-010	-1.1668e-010
-1.50885e-010	-6.1675e-011	-3.13855e-010
-4.1235e-011	-2.52565e-010	-1.8268e-010
4.505e-012	-6.2e-012	1.4766e-010
-7.4185e-011	-2.785e-011	-8.1335e-011
1.27015e-010	1.1047e-010	-5.0125e-011
-1.52445e-010	1.5806e-010	2.5644e-010
