# 13 atoms
# 4195000 steps
# 3677893 last change step
# -23.0039 eV
-1.4366e-010	-3.24947e-010	-2.95455e-010
-6.70765e-011	-1.97803e-010	9.7219e-011
-1.42683e-010	-1.41209e-010	-1.30733e-010
-1.41739e-010	4.25045e-011	3.39945e-011
-3.25023e-010	2.4064e-011	-1.4866e-010
7.83445e-011	-5.48025e-011	-6.3226e-011
-2.18309e-010	-8.4616e-011	-3.58738e-010
3.09635e-011	-1.334e-010	-3.05889e-010
3.9702e-011	-3.0652e-010	-1.12857e-010
-3.16374e-010	-1.49176e-010	4.4339e-011
-3.63649e-010	-2.27675e-010	-1.98401e-010
-8.1152e-011	8.2331e-011	-2.15181e-010
-2.04209e-010	-3.64792e-010	-4.6419e-011
