# 13 atoms
# 65000 steps
# 53885 last change step
# -20.586 eV
1.31365e-010	-3.2783e-010	1.092e-010
9.293e-011	-2.6642e-010	-3.01685e-010
-1.9644e-010	-5.8205e-011	2.01775e-010
9.03e-012	-4.00265e-010	-1.03065e-010
-1.04335e-010	-2.47205e-010	5.8995e-011
-1.00125e-010	-5.95e-012	-2.6875e-011
9.2705e-011	-1.5677e-010	-7.5045e-011
-1.29225e-010	-1.991e-010	-1.8927e-010
-3.15195e-010	-1.33835e-010	-2.0575e-011
2.5616e-010	-3.42985e-010	-1.1546e-010
-3.9815e-011	1.4369e-010	1.67835e-010
1.38065e-010	8.3145e-011	-5.74e-012
5.6385e-011	-8.8685e-011	1.67705e-010
