# 25 atoms
# 19702 steps
# -81.2065 eV
1.7855e-010	-6.64e-012	2.3454e-010
-2.5955e-010	3.771e-011	2.6772e-010
3.19e-012	1.825e-010	2.5458e-010
2.856e-011	2.6376e-010	6.18e-012
-4.564e-011	-1.4992e-010	-5.502e-011
3.5734e-010	-5.88e-012	-1.836e-010
-1.9317e-010	-3.4784e-010	-7.794e-011
1.357e-010	-2.269e-010	1.3512e-010
6.049e-011	-3.7192e-010	-8.316e-011
-8.557e-011	4.2142e-010	1.5816e-010
2.3449e-010	2.2988e-010	1.6302e-010
1.103e-010	-7.081e-011	-2.1894e-010
1.7638e-010	1.5765e-010	-1.5216e-010
-1.0082e-010	-3.0083e-010	1.5702e-010
-2.6884e-010	-1.4261e-010	5.736e-011
-4.971e-011	-2.521e-010	-2.9142e-010
-2.43e-010	-1.1612e-010	-2.0268e-010
-3.3377e-010	6.891e-011	-4.98e-011
4.1417e-010	8.062e-011	2.6676e-010
-5.629e-011	-4.805e-011	1.6386e-010
3.6684e-010	-1.2849e-010	1.1808e-010
-8.643e-011	8.068e-011	-1.5648e-010
-4.7045e-010	-6.515e-011	1.929e-010
-1.8573e-010	1.9553e-010	1.0086e-010
2.6662e-010	-2.2566e-010	-1.0908e-010
