# 20 atoms
# 303444 steps
# 293443 last change step
# -69.7811 eV
-2.96255e-010	-2.63165e-010	7.3425e-011
-3.953e-010	-3.1533e-010	-1.6814e-010
-4.6517e-010	-1.0927e-010	-4.7515e-011
-2.416e-010	-1.5511e-010	-2.9628e-010
-2.9655e-010	-4.9889e-010	-2.1475e-011
-1.531e-010	-3.17025e-010	-1.23195e-010
-2.2166e-010	-6.318e-011	-6.4415e-011
-3.78935e-010	4.419e-011	-2.3365e-010
-8.7235e-011	-4.1763e-010	1.01035e-010
-4.9615e-011	-1.6978e-010	7.181e-011
-1.1525e-011	-1.2908e-010	-1.85495e-010
-1.2505e-010	7.7525e-011	-2.5693e-010
3.38845e-010	-2.77e-010	-2.272e-011
9.109e-011	-3.26085e-010	-6.433e-011
1.7256e-010	-8.7035e-011	-1.2465e-011
-1.719e-011	7.1775e-011	-2.4805e-011
2.64505e-010	-4.367e-010	-2.09985e-010
2.28165e-010	-1.86515e-010	-2.3587e-010
2.2034e-010	1.60625e-010	-8.38e-012
1.409e-010	6.0835e-011	-2.28555e-010
